ENTREZID,SYMBOL,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B
100217453,Snord16a,"small nucleolar RNA, C/D box 16A",-0.13945499383569,0.4240896003553,-0.489427651468197,0.62454288814602,0.805814707678797,-6.16088643263553
103841,Cuedc1,CUE domain containing 1,-0.0475521112417949,5.28694281029711,-0.489418828270437,0.624549223107049,0.805814707678797,-7.21763794947767
399603,Lratd2,LRAT domain containing 1,0.115265676970792,1.07787848073135,0.489368913712122,0.624584464144398,0.805814707678797,-6.34449969214975
12616,Cenpb,centromere protein B,-0.0423416112925894,7.98591131377105,-0.489268192070011,0.624655760130165,0.805830676410136,-7.33288205486009
66671,Ccnh,cyclin H,0.0493299094540278,4.9338003410994,0.489082158084048,0.624787453841473,0.805924550239538,-7.18056374747386
69504,Zfp932,zinc finger protein 932,-0.135709383462675,0.520673916150974,-0.488966434952921,0.624869544581993,0.805954428635224,-6.18634569242524
20912,Stxbp3,syntaxin binding protein 3,-0.0489309967638194,4.98927986651684,-0.488511247933304,0.625191676712462,0.806239645834988,-7.18775482733666
50887,Hmgn5,high-mobility group nucleosome binding domain 5,-0.0512479117121742,4.59424491460751,-0.488487384498967,0.625208575252313,0.806239645834988,-7.14171882663671
69549,2310009B15Rik,RIKEN cDNA 2310009B15 gene,-0.083933886954533,2.12022909309272,-0.488277920282779,0.625356912707082,0.806323690985765,-6.65305797564909
68052,Rps13,ribosomal protein S13,-0.0422210971394517,8.29645108024191,-0.488228859503184,0.62539165854917,0.806323690985765,-7.33410917218293
16880,Lifr,LIF receptor alpha,0.0522021441043972,4.4531400765318,0.488057988056809,0.625512679680264,0.806392424585314,-7.12271735293604
56716,Mlst8,"MTOR associated protein, LST8 homolog (S. cerevisiae)",-0.0568474776745074,3.87635106712907,-0.487987101816911,0.62556288841487,0.806392424585314,-7.03793736138409
214489,BC003965,cDNA sequence BC003965,0.054140337412198,4.19145855435409,0.48783207305957,0.625672701360267,0.806457971586502,-7.08614643567803
78808,Stxbp5,syntaxin binding protein 5 (tomosyn),0.0494805201995767,4.8767964241366,0.487501084709576,0.625907181175073,0.806680108731876,-7.17508087755154
70357,Kcnip1,Kv channel-interacting protein 1,0.103759256087953,1.4040547543977,0.487377190131237,0.62599496069835,0.806680108731876,-6.44383182923441
18572,Pdcd11,programmed cell death 11,-0.0451751004897298,5.875213675724,-0.487310419257522,0.626042270176222,0.806680108731876,-7.26535043297259
216551,Lgalsl,"lectin, galactoside binding-like",-0.0422328981538316,7.7548795232021,-0.487239078098983,0.626092819560356,0.806680108731876,-7.33229094550791
83704,Slc12a9,"solute carrier family 12 (potassium/chloride transporters), member 9",0.0597617227917659,3.59134432805612,0.487172570767854,0.626139945477634,0.806680108731876,-6.98706896465317
353326,Rtl1,retrotransposon Gaglike 1,0.149544008407054,0.175192222147907,0.487034995018933,0.626237434063571,0.806724633305922,-6.09068567134776
226747,Ahctf1,AT hook containing transcription factor 1,0.0440645369316988,6.28070553898344,0.486957327891848,0.626292473235526,0.806724633305922,-7.28957734139308
69535,Ten1,TEN1 telomerase capping complex subunit,-0.0626322610289738,3.33706258411677,-0.486715486625421,0.626463868509136,0.806800479190923,-6.93984595689731
16452,Jak2,Janus kinase 2,-0.0440663381661732,6.26206349622323,-0.486707774391485,0.626469334576852,0.806800479190923,-7.2891473794982
71093,Atoh8,atonal bHLH transcription factor 8,-0.0579315766172019,3.74767959169594,-0.486570415883815,0.626566691246239,0.806849885714605,-7.01698954367243
68316,Apoo,apolipoprotein O,-0.0621558628270038,3.36959676634109,-0.48633773030601,0.626731628480099,0.80686204398,-6.94682620743445
98985,Clp1,"CLP1, cleavage and polyadenylation factor I subunit",-0.0683862164814064,2.92805556087578,-0.486317262159348,0.626746138048702,0.80686204398,-6.85219904874157
216080,Ube2d1,ubiquitin-conjugating enzyme E2D 1,-0.0516501350242846,4.49900122233777,-0.486307419944757,0.626753115101522,0.80686204398,-7.13055998690415
320938,Tnpo3,transportin 3,0.0431863059462874,6.66457543039011,0.486162738433499,0.626855682309674,0.806918133359945,-7.30838042730779
332359,Tigd3,tigger transposable element derived 3,-0.191378223151241,-0.772951767020423,-0.485998756151388,0.626971940888502,0.80693157528176,-5.85796086734439
668409,Rpl31-ps11,"ribosomal protein L31, pseudogene 11",0.134112932784135,0.546647719361143,0.485981574060484,0.626984123018152,0.80693157528176,-6.19318268128598
269423,Abhd18,abhydrolase domain containing 18,0.105051896186906,1.35466665085207,0.485668413310237,0.62720617230614,0.807141401828291,-6.4291438378997
14678,Gnai2,"guanine nucleotide binding protein (G protein), alpha inhibiting 2",0.0421860830923375,8.96621914453165,0.485480991085461,0.627339081782488,0.807236487114413,-7.33064776836156
330177,Taok3,TAO kinase 3,0.0439788004351707,6.25475542411554,0.485316093905811,0.627456027744062,0.807311015188667,-7.28895021733931
20054,Rps15,ribosomal protein S15,0.0426036859016854,9.73450526144691,0.484966443713323,0.627704032491155,0.807554139063261,-7.32003107155048
66046,Ndufb5,NADH:ubiquinone oxidoreductase subunit B5,-0.0454245619952571,5.72104517449528,-0.484823056672152,0.627805748205834,0.807555657226465,-7.25598077461423
70419,2810408A11Rik,RIKEN cDNA 2810408A11 gene,-0.201052406694297,-0.98246588676083,-0.484798312184456,0.627823302134167,0.807555657226465,-5.81097097101839
20338,Sel1l,sel-1 suppressor of lin-12-like (C. elegans),0.0419544554843609,7.9175358830365,0.484515313558803,0.628024078492648,0.807706510539267,-7.33461483717142
102058,Exoc8,exocyst complex component 8,-0.0527244181604045,4.3188936107982,-0.484466528054704,0.628058692665431,0.807706510539267,-7.10722343917765
108645,Mat2b,"methionine adenosyltransferase II, beta",0.0446461485805276,5.96623661879834,0.484213508936311,0.628238539111504,0.807861837103049,-7.27229378815743
210146,Irgq,"immunity-related GTPase family, Q",0.0474324255329757,5.20617300827493,0.483977824273369,0.628407300578996,0.808002881453316,-7.21176701978307
69470,Tmem127,transmembrane protein 127,0.0425446158895557,6.93950741780534,0.483449598206738,0.628780408446212,0.808406622139391,-7.31902519802859
100041120,Gm3150,"guanine nucleotide binding protein (G protein), gamma 5 pseudogene",0.185070350239812,-0.651254028089146,0.482964409678225,0.629124872161927,0.808764771773255,-5.88451259499664
76483,Lmf1,lipase maturation factor 1,-0.0480917357302859,5.0432801956366,-0.482891638252531,0.629177244400631,0.808764771773255,-7.19626302199901
66994,Cep19,centrosomal protein 19,0.0627903689239839,3.29351578626672,0.482680167094071,0.629326710102891,0.808880877180456,-6.93103905587973
224619,Traf7,TNF receptor-associated factor 7,-0.0422108813398445,7.15676776142228,-0.482580601041842,0.629397417554673,0.80889574139215,-7.32549428384909
93697,Ice2,interactor of little elongation complex ELL subunit 2,0.0592527935765492,3.58426536758076,0.482362646696528,0.629552211048153,0.808976601973818,-6.98802664785145
75210,Prr3,proline-rich polypeptide 3,-0.056210248708422,3.87266195311169,-0.482321459488138,0.629581464470027,0.808976601973818,-7.0402672561653
77087,Ankrd11,ankyrin repeat domain 11,0.0428559049847292,6.65438506866849,0.482242171496896,0.629637780800709,0.808976601973818,-7.30985697305998
71901,Fam219a,"family with sequence similarity 219, member A",-0.057203433570959,3.75980454870855,-0.481566002712589,0.630118134493488,0.80951772735933,-7.02168962462057
105440,Kctd9,potassium channel tetramerisation domain containing 9,0.04555324968418,5.5906260801962,0.481225931127264,0.630359782188842,0.809752112425734,-7.24748482428449
286940,Flnb,"filamin, beta",-0.0417467689445097,8.86280709180361,-0.480963487955333,0.630546415339466,0.809915789124518,-7.33398874424311
54132,Pdlim1,PDZ and LIM domain 1 (elfin),0.0417515788511169,7.57195919465271,0.480757727771041,0.630692542323676,0.810027411152307,-7.3334961607497
66818,Smim7,small integral membrane protein 7,-0.0426536900132684,6.68232025748849,-0.480642575800562,0.630774394278963,0.810056468596561,-7.31202553749224
26562,Ncdn,neurochondrin,-0.0470283311533937,5.20852894678507,-0.480364461281944,0.630972181978585,0.810234394227876,-7.21445100966174
665268,1600029O15Rik,ribosomal protein L17 pseudogene,0.222511649176435,-1.41351414386637,0.480012775781331,0.631222146842207,0.810479281107854,-5.7123686699166
74094,Tjap1,tight junction associated protein 1,-0.0451991341718845,5.64972026452681,-0.479832621557028,0.631350380668759,0.810567835952935,-7.25308339284271
494448,Cbx6,chromobox 6,-0.0422419866222405,6.89717190694708,-0.479530267196052,0.631565275041015,0.810679400559018,-7.31990867201572
353169,Slc2a12,"solute carrier family 2 (facilitated glucose transporter), member 12",0.168043726536105,-0.305290411574217,0.479384213750447,0.631669154251456,0.810679400559018,-5.96912065219308
11803,Aplp1,amyloid beta (A4) precursor-like protein 1,0.0692166480397396,2.82281753317331,0.479372477423455,0.631677501925093,0.810679400559018,-6.82935871615888
54709,Eif3i,"eukaryotic translation initiation factor 3, subunit I",0.0415531543953556,7.767653710676,0.47936489358271,0.631682896093189,0.810679400559018,-7.33601745611298
69625,2310014F06Rik,RIKEN cDNA 2310014F06 gene,0.15802705140177,-0.0851367298792371,0.479172043871033,0.631820071143178,0.810679400559018,-6.02661671890571
16649,Kpna4,karyopherin (importin) alpha 4,0.0422977782076446,6.83673944491826,0.479121025950896,0.631856362588171,0.810679400559018,-7.31793963469572
207175,Cetn4,centrin 4,0.0767691749155861,2.39725636305512,0.479114256147362,0.63186117833435,0.810679400559018,-6.72667609343344
16924,Lnx1,ligand of numb-protein X 1,-0.100187988438313,1.44644264794506,-0.47904356805822,0.631911463724479,0.810679400559018,-6.46513758637658
353310,Zfp703,zinc finger protein 703,-0.0547128423880041,3.99347683075792,-0.478827753179297,0.632064998502642,0.810781522739176,-7.06152521579546
26754,Cops5,COP9 signalosome subunit 5,-0.0425766960567646,6.62611210637459,-0.478724852645359,0.632138209471347,0.810781522739176,-7.31076043339949
17105,Lyz2,lysozyme 2,-0.0737266646746892,2.54422443715416,-0.478681705928304,0.632168908275979,0.810781522739176,-6.76589297099027
68077,Nop53,NOP53 ribosome biogenesis factor,-0.0427294255201316,6.53699666887036,-0.478536633282292,0.632272131829115,0.81080187081173,-7.30689329008847
54343,Atf7ip,activating transcription factor 7 interacting protein,0.0454967878548871,5.53436466809016,0.478423022917731,0.632352974026031,0.81080187081173,-7.24424550679879
66617,Ntmt1,N-terminal Xaa-Pro-Lys N-methyltransferase 1,-0.0478283936232939,5.00775152562958,-0.478410504186359,0.632362620161492,0.81080187081173,-7.19459849571074
56325,Abcb9,"ATP-binding cassette, sub-family B (MDR/TAP), member 9",0.0691235172205706,2.81612112805345,0.478055212068141,0.632614728851413,0.810990390185083,-6.82859403529913
93713,Pcdhga5,"protocadherin gamma subfamily A, 5",0.0688301023373983,2.8373422433063,0.478036224786353,0.632628242515511,0.810990390185083,-6.83277001416597
216869,Arrb2,"arrestin, beta 2",-0.0663851325307427,2.98176346314309,-0.477822511649014,0.632780355293117,0.811006666531299,-6.86820815180253
71870,Cfap45,cilia and flagella associated protein 45,0.165959759498004,-0.271416774281059,0.47778996650617,0.632803521035045,0.811006666531299,-5.97842372668968
57320,Park7,"Parkinson disease (autosomal recessive, early onset) 7",0.0426137148741441,6.56711903502813,0.477699698472017,0.632867776009935,0.811006666531299,-7.30824908104121
14583,Gfpt1,glutamine fructose-6-phosphate transaminase 1,-0.042033300924575,6.93308406091964,-0.477678517158371,0.632882853783833,0.811006666531299,-7.32187077852423
19255,Ptpn2,"protein tyrosine phosphatase, non-receptor type 2",-0.0504909015373425,4.53497335042995,-0.477601857425054,0.63293742476823,0.811006666531299,-7.1393429036817
27058,Srp9,signal recognition particle 9,0.0433444038960689,6.22438331346884,0.477492250913754,0.633015452710933,0.811030664798822,-7.29098830295043
214084,Slc18a2,"solute carrier family 18 (vesicular monoamine), member 2",-0.116224619591723,0.948620474940439,-0.477064614972195,0.633319922141833,0.81127053792412,-6.31757357922372
19142,Prss12,"protease, serine 12 neurotrypsin (motopsin)",0.13086575859992,0.570354381040715,0.477062668294199,0.633321308285138,0.81127053792412,-6.20308829559534
72585,Lypd1,Ly6/Plaur domain containing 1,0.217900949532278,-1.36114054154041,0.476848332826837,0.633473934964961,0.811317653891186,-5.7265946909851
117148,Necab2,N-terminal EF-hand calcium binding protein 2,-0.177540483440282,-0.556468361433281,-0.476830995368548,0.633486622712867,0.811317653891186,-5.91402724213467
381204,Naaladl1,N-acetylated alpha-linked acidic dipeptidase-like 1,0.216411949598184,-1.33921369171992,0.476701217228139,0.633578703909248,0.811317653891186,-5.73254273881605
100862012,Gm21399,peroxiredoxin pseudogene 2,-0.0503876003048882,4.534503336113,-0.476591617712842,0.633656760405457,0.811317653891186,-7.13975349425676
66495,Ndufb3,NADH:ubiquinone oxidoreductase subunit B3,0.0467061688220802,5.20565339836167,0.476514906456202,0.633711747609821,0.811317653891186,-7.21514692342861
11651,Akt1,thymoma viral proto-oncogene 1,-0.0412559011355587,8.57887681503305,-0.476511238784578,0.63371400866561,0.811317653891186,-7.3385804082556
103712,6330403K07Rik,RIKEN cDNA 6330403K07 gene,-0.112928128682766,1.03858111246492,-0.476374234386073,0.633811592321532,0.811366636857131,-6.34438851285424
12866,Cox7a2,cytochrome c oxidase subunit 7A2,-0.0911381928797836,1.74165042063106,-0.476138398797287,0.633979585049968,0.811505735585251,-6.55320160834205
28081,Fam104a,"family with sequence similarity 104, member A",-0.0469230671260101,5.1407471753322,-0.475986821577139,0.634087567987477,0.811514101344181,-7.20961258307115
21423,Tcf3,transcription factor 3,-0.0432375110022694,6.20341196742607,-0.475962649006304,0.634104789139816,0.811514101344181,-7.29097877737371
68817,Ddi2,DNA-damage inducible protein 2,0.0571318508149279,3.70681257281516,0.475525975238707,0.63441592071582,0.811762047087013,-7.01327978542139
72981,Thap12,THAP domain containing 12,-0.0427211741991247,6.40332264196455,-0.475381688595206,0.634518739655067,0.811762047087013,-7.30199898478613
18933,Prrx1,paired related homeobox 1,-0.04116117672665,8.59836962918074,-0.47535700677961,0.634536328670737,0.811762047087013,-7.33900191148088
12617,Cenpc1,centromere protein C1,0.0503188124889844,4.53035243059991,0.475338294113638,0.634549664025606,0.811762047087013,-7.13908761700347
14194,Fh1,fumarate hydratase 1,-0.0430305792936743,6.26361455592648,-0.475274425273928,0.634595291910093,0.811762047087013,-7.29468873467386
74149,Zfp946,zinc finger protein 946,0.0620422833508241,3.27741570783415,0.475142279930486,0.634689358288626,0.811763281890804,-6.93090207954704
268480,Rapgefl1,Rap guanine nucleotide exchange factor (GEF)-like 1,0.154983003527165,-0.0426842457802496,0.475106355533594,0.634714962092583,0.811763281890804,-6.03879440914228
320661,D5Ertd579e,"DNA segment, Chr 5, ERATO Doi 579, expressed",0.0442203545190996,5.81229543822292,0.474810358476266,0.634925939834451,0.811898537065868,-7.26673750950545
382018,Unc13a,unc-13 homolog A,-0.0630722407839657,3.18440280866842,-0.474718359150923,0.634991520209969,0.811898537065868,-6.9139063221022
81535,Sgpp1,sphingosine-1-phosphate phosphatase 1,-0.043937799348881,5.89916751137209,-0.474708140454753,0.634998804635051,0.811898537065868,-7.27295196822554
235134,Nfrkb,nuclear factor related to kappa B binding protein,-0.0513268707281638,4.35990729101763,-0.474308819139804,0.635283489575086,0.812186603750089,-7.11770616706684
69137,Vstm5,V-set and transmembrane domain containing 5,0.116829862193206,0.923583306084398,0.473760996523662,0.63567413208574,0.812610066785369,-6.30734379200349
381644,Cep135,centrosomal protein 135,-0.0684994660414948,2.8047891047678,-0.473626131173009,0.635770952029582,0.812657879524167,-6.83053434348122
16447,Ivl,involucrin,0.129358034020535,0.582077434389354,0.473222751204639,0.636058043956173,0.812948870870814,-6.20822360707223
664883,Nova1,NOVA alternative splicing regulator 1,-0.0511633418627859,4.36371489481799,-0.473042351642038,0.63618673864559,0.813037378476522,-7.11881712824095
320825,Samd5,sterile alpha motif domain containing 5,-0.108747815052932,1.14362008786134,-0.472850113874585,0.636323890643404,0.813136676850401,-6.37544674646612
81601,Kat5,K(lysine) acetyltransferase 5,0.0468783050474251,5.09046992081035,0.472707158427728,0.636425890262618,0.813191040837241,-7.20523328694769
57783,Tnip1,TNFAIP3 interacting protein 1,-0.0456886404836583,5.33767813126366,-0.472497444910076,0.636575534662136,0.813306266938257,-7.23046319286682
20963,Syk,spleen tyrosine kinase,-0.0573116041297754,3.63889767858291,-0.472100095267888,0.636859110450909,0.813583371837604,-7.00460203591453
74597,4833418N02Rik,RIKEN cDNA 4833418N02 gene,-0.156117226400359,-0.105318629342462,-0.471982217221096,0.636943246494052,0.813583371837604,-6.02708490728892
68127,B230217C12Rik,RIKEN cDNA B230217C12 gene,0.101614309054407,1.37607679983501,0.471943500940772,0.63697088145332,0.813583371837604,-6.44007244988538
235497,Leo1,"Leo1, Paf1/RNA polymerase II complex component",-0.0473849392050161,4.96142679890595,-0.47165382590391,0.637177662116231,0.813771489846269,-7.19281777371851
18679,Phka1,phosphorylase kinase alpha 1,-0.0529631597885381,4.10445186552689,-0.471562958103364,0.637242532706446,0.813778349190108,-7.08205262228019
229949,Ak5,adenylate kinase 5,-0.0735107799037515,2.48976765411455,-0.471275279160586,0.637447925246557,0.813964641359085,-6.75687559700956
53604,Zpbp,zona pellucida binding protein,0.178205369012352,-0.602149184485742,0.471180834310595,0.637515361585414,0.813974757319241,-5.9019369720634
240756,Klhl12,kelch-like 12,-0.0512966752292439,4.31427689610208,-0.471059490664373,0.637602008843194,0.814009397456208,-7.11298815951093
218490,Btf3,basic transcription factor 3,-0.0407047382313319,8.1868336704113,-0.470689485207074,0.637866247385166,0.814240720413578,-7.34248078709687
20496,Slc12a2,"solute carrier family 12, member 2",0.0528391140041826,4.11439261892081,0.470575448520307,0.637947695701051,0.814240720413578,-7.08276209299566
434232,Iqck,IQ motif containing K,0.110769073605303,1.08316774229228,0.470541804379019,0.637971726159596,0.814240720413578,-6.35386356535094
105835,Sgsm3,small G protein signaling modulator 3,-0.0490520568199511,4.64438104581722,-0.470472350399751,0.638021335137261,0.814240720413578,-7.15649466005688
71912,Jsrp1,junctional sarcoplasmic reticulum protein 1,-0.236274376379408,-1.78344965054744,-0.470334341308295,0.638119915868533,0.814290294828084,-5.64519770920575
100042173,Rps15a-ps6,"ribosomal protein S15A, pseudogene 6",0.0635209493881703,3.11854566183008,0.470150411445113,0.638251308032862,0.814290294828084,-6.89945046294697
668661,2410002F23Rik,RIKEN cDNA 2410002F23 gene,0.047121155536777,4.98921130900247,0.470041230753357,0.638329307742664,0.814290294828084,-7.1957195207673
320213,Senp5,SUMO/sentrin specific peptidase 5,-0.0425038207909783,6.28443652324094,-0.470031917439134,0.638335961446972,0.814290294828084,-7.29832928245429
74411,Plpp6,phospholipid phosphatase 6,0.0644811654402937,3.04841434969267,0.470001256710209,0.638357866575032,0.814290294828084,-6.88435107931005
229731,Slc25a24,"solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 24",0.0412394419797071,7.01071241723595,0.469597792869346,0.638646145063492,0.814534718748189,-7.32768241356487
69900,Mfsd11,major facilitator superfamily domain containing 11,0.0425740387216802,6.24083348318231,0.469461311026857,0.638743674915486,0.814534718748189,-7.29574359148966
80913,Pum2,pumilio RNA-binding family member 2,0.0413151472740347,6.93660653203461,0.469438234053449,0.638760166326112,0.814534718748189,-7.32559219849734
195018,Zzef1,"zinc finger, ZZ-type with EF hand domain 1",-0.0418085410666178,6.59275408575622,-0.469399703748503,0.638787701491048,0.814534718748189,-7.31370701997553
68259,Ift80,intraflagellar transport 80,0.0508248972482725,4.35640786019116,0.468927175544298,0.639125427921397,0.814889389175067,-7.11865805534609
54153,Rasa4,RAS p21 protein activator 4,0.045522273837288,5.29403023169567,0.468543428124441,0.63939975582299,0.815163167448829,-7.22758435825873
73747,Shld1,shieldin complex subunit 1,0.0947901482398386,1.57534641423885,0.468029425453455,0.639767276030511,0.81555569337956,-6.50165937561428
68944,Tmco1,transmembrane and coiled-coil domains 1,-0.0427231698795758,6.11358497736861,-0.467849178422766,0.639896176512631,0.815611672645798,-7.28959054214931
223527,Eny2,ENY2 transcription and export complex 2 subunit,-0.0470761531577812,4.94773413938178,-0.467790665844847,0.639938170242322,0.815611672645798,-7.19299906033799
69814,Prss32,"protease, serine 32",-2.31492101453254,-4.33009707386925,-0.545618768353154,0.64004596334086,0.815611672645798,-5.15403318465644
77595,Nup210l,nucleoporin 210-like,-0.115357983768772,0.911225925027351,-0.467586844068349,0.64008379971847,0.815611672645798,-6.30974833691819
320558,Sycp2,synaptonemal complex protein 2,0.164825794496285,-0.32845966903889,0.467551110533778,0.640109358351977,0.815611672645798,-5.9691298187211
246103,Atxn7,ataxin 7,0.0537323122510758,3.96378814644165,0.467393153227718,0.640222433704204,0.8156170623386,-7.06090712938107
74164,Nfx1,"nuclear transcription factor, X-box binding 1",-0.0426027120952925,6.14364322061237,-0.467351122108641,0.64025240920268,0.8156170623386,-7.29157307495878
12847,Copa,coatomer protein complex subunit alpha,-0.0406017754645642,8.97983584534788,-0.467199407871876,0.640360938655995,0.8156170623386,-7.33922210013395
69683,Emc10,ER membrane protein complex subunit 10,0.0413777768161232,6.74756488030934,0.467148638341094,0.640399388945947,0.8156170623386,-7.32045839180304
17827,Mtx1,metaxin 1,0.0453061492856488,5.31233420634785,0.467128368910623,0.640411759337152,0.8156170623386,-7.22996914591244
11568,Aebp1,AE binding protein 1,-0.0419578586702851,11.1199814362649,-0.466946610520422,0.640541951162029,0.815706914901589,-7.30613824340828
69553,Ripor3,RIPOR family member 3,0.06622011125453,2.8931212548641,0.4662050142425,0.641072472927787,0.816306508912889,-6.85175296698273
76485,Glt8d1,glycosyltransferase 8 domain containing 1,0.0435290084600028,5.77168272257728,0.466096857464751,0.641149883970412,0.816329078669087,-7.26806962758001
230648,Efcab14,EF-hand calcium binding domain 14,-0.0444028411788704,5.49146225653264,-0.465466114325911,0.641601403430489,0.81680501472695,-7.24723348562104
104910,Slc25a47,"solute carrier family 25, member 47",-0.0912015597846405,1.66337724679821,-0.465407835490385,0.641643129211548,0.81680501472695,-6.53514795733154
20463,Cox7a2l,cytochrome c oxidase subunit 7A2 like,0.0404829102407165,7.4411217391917,0.465289049189995,0.64172817990524,0.816837256078545,-7.3389490901303
12764,Cmas,cytidine monophospho-N-acetylneuraminic acid synthetase,0.0462194217018039,5.07247551457908,0.465188410418118,0.641800240692568,0.816852958491741,-7.20687515114205
71780,Isyna1,myo-inositol 1-phosphate synthase A1,-0.0430400061463674,5.89965630793015,-0.465020648572214,0.641920371385593,0.816888961956001,-7.2775130448036
70797,Ankib1,ankyrin repeat and IBR domain containing 1,0.0425733192339584,6.07741736785778,0.464982090995508,0.641947982971638,0.816888961956001,-7.28830123046521
15260,Hira,histone cell cycle regulator,-0.0447391496513303,5.38819116343103,-0.46487394234573,0.642025432278763,0.816911511515178,-7.23873263590032
210710,Gab3,growth factor receptor bound protein 2-associated protein 3,0.131258991691433,0.472933816383535,0.464509780200755,0.642286251086074,0.817066802603312,-6.18032999722083
66397,Sar1b,secretion associated Ras related GTPase 1B,0.0464928028891647,5.00388988870628,0.464475900401307,0.642310518589324,0.817066802603312,-7.19981414672618
245631,Pwwp3b,PWWP domain containing 3B,0.0452248916251108,5.27088238092209,0.464453311331977,0.642326698953777,0.817066802603312,-7.2272820130914
59287,Ncstn,nicastrin,-0.0402583986869054,7.646527780954,-0.463995729512835,0.642654497585465,0.817407752578481,-7.3423145939356
17940,Naip1,"NLR family, apoptosis inhibitory protein 1",-2.14577751716228,-4.41420399001487,-0.540618918015709,0.64282814677958,0.817552590989801,-5.14836515856578
242474,Tmem245,transmembrane protein 245,0.0519808072955454,4.12135884454461,0.463390588533098,0.64308811029905,0.817743578948637,-7.08708319903695
108857,Ankhd1,ankyrin repeat and KH domain containing 1,0.0426989505092292,5.9733350692399,0.463354797794531,0.643113759900636,0.817743578948637,-7.28263045766148
13347,Dffa,"DNA fragmentation factor, alpha subunit",-0.0503970679170251,4.32278070083923,-0.463293505171733,0.643157686535826,0.817743578948637,-7.11765989470973
75690,Vsig10l,V-set and immunoglobulin domain containing 10 like,0.0600921976377164,3.30565316667856,0.46305296986877,0.643330104438835,0.817886766909272,-6.94267994420793
269252,Gtf3c4,"general transcription factor IIIC, polypeptide 4",-0.0462230983211951,5.01579903400451,-0.462809083812286,0.643504901074453,0.81803295213266,-7.20279451956359
244219,Zfp668,zinc finger protein 668,-0.0623750648528083,3.11472061993458,-0.462449462424672,0.643765695485057,0.818275880384897,-6.90490670444097
227292,Ctdsp1,"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 1",-0.041012608738038,6.69552381713537,-0.462375619476753,0.643815657587327,0.818275880384897,-7.32109456792757
64424,Polr1e,polymerase (RNA) I polypeptide E,-0.0555236180877849,3.69976917873228,-0.462288139371747,0.643878380827205,0.818279559057209,-7.01976544597775
101604,E430018J23Rik,RIKEN cDNA E430018J23 gene,0.0904172798074621,1.68727554985828,0.461997764649618,0.644086597700846,0.818468121969198,-6.53795953280529
330361,Gcfc2,GC-rich sequence DNA binding factor 2,0.0824146049845065,1.99306662197595,0.461232010553457,0.644635825313934,0.818974210310945,-6.62764335938805
320183,Msrb3,methionine sulfoxide reductase B3,0.040979226082527,6.65729082594048,0.46118279387504,0.644671132003693,0.818974210310945,-7.31988210544396
14735,Gpc4,glypican 4,0.0452753743907168,5.1874697642337,0.461158143093385,0.644688869502084,0.818974210310945,-7.22065019493728
16798,Lats1,large tumor suppressor,0.0430124991462542,5.78743283206348,0.46109449581073,0.644734476612075,0.818974210310945,-7.27152083431023
68966,Ngdn,"neuroguidin, EIF4E binding protein",0.0460654116093906,5.01999955840916,0.4610251064774,0.64478425799724,0.818974210310945,-7.20317245732205
626854,Gm38396,"predicted gene, 38396",0.0827949728612252,1.98021041054113,0.460808280253182,0.644940019641131,0.819095983715457,-6.62246705902278
56224,Tspan5,tetraspanin 5,0.0413043409949623,6.45726212494431,0.460679341488845,0.645032340898205,0.81913717051669,-7.31115699239169
330050,Fam185a,"family with sequence similarity 185, member A",-0.0656895058806026,2.86419993900095,-0.460433852760921,0.645208500582676,0.819284807582328,-6.85003936010696
89867,Sec16b,SEC16 homolog B (S. cerevisiae),-0.0435051915563784,5.60102128981684,-0.460144391323119,0.645416240124071,0.819472513570081,-7.25856785140259
232807,Ppp1r12c,"protein phosphatase 1, regulatory subunit 12C",0.0420349085555163,6.10733656962969,0.459943064616151,0.645560743797361,0.819579902804837,-7.29244595771093
54197,Rnf5,ring finger protein 5,-0.0507673369860635,4.21931225326872,-0.459816503385817,0.645651590869588,0.81961915800291,-7.10449784951911
434204,Whamm,"WAS protein homolog associated with actin, golgi membranes and microtubules",-0.0581974696820144,3.41429211979839,-0.459455694836604,0.645910612315533,0.819854078936006,-6.96831316467715
74365,Lonrf3,LON peptidase N-terminal domain and ring finger 3,-0.0490678193692613,4.45591368017408,-0.459374705523094,0.645968759770296,0.819854078936006,-7.1375806785568
68576,Lamtor5,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 5",-0.0431316498614498,5.69012956350549,-0.459281602670882,0.646035606989237,0.819854078936006,-7.2656774289086
29805,Znhit2,"zinc finger, HIT domain containing 2",0.0582450612338348,3.4206968604062,0.459226968218994,0.646076424857225,0.819854078936006,-6.96725613187651
94186,Strn3,"striatin, calmodulin binding protein 3",0.0404790766122645,6.86661467178674,0.458965278439711,0.646262747002625,0.819865182874256,-7.32832774806119
192678,Rassf3,Ras association (RalGDS/AF-6) domain family member 3,0.0552668590446883,3.69235690269074,0.458898238568507,0.646310889938606,0.819865182874256,-7.01861300518969
414093,A830082N09Rik,RIKEN cDNA A830082N09 gene,0.189002738091284,-0.930312963602054,0.45886935810072,0.646331630150209,0.819865182874256,-5.82860371953281
109552,Sri,sorcin,-0.0399295039887901,7.40041581190157,-0.458714286351504,0.646442998035654,0.819865182874256,-7.34151153640257
